Name,BD BUSINESS EXPECTATIONS (PAN GERMANY) VOLA,BD COMPOSITE LEADING INDICATOR - TREND RESTORED SADJ,BD CONSUMER CONFIDENCE INDICATOR - GERMANY SADJ,"BD TRADE & IND: BUS CLIMATE, INDEX VOLA",BD BUSINESS EXPECTATIONS (PAN GERMANY) (%YOY) SADJ,BD GERMAN MARKS TO US$ (MTH.AVG.) NADJ,BD US $ TO 1 EURO (DEUTSCHEMARK DERIVED HISTORY PRIOR 1999) NADJ,EM BOE EURO TRADE WEIGHTED INDEX NADJ,EM EFFECTIVE EXCH.RATE: BROAD GROUP(38 PARTNERS) - REAL CPI NADJ,BD MONEY SUPPLY M0 CURN,BD MONEY SUPPLY-GERMAN CONTRIBUTION TO EURO M1(PAN BD M0790),BD MONEY SUPPLY- M2 (CONTRIBUTION TO EURO BASIS FROM M0195) CURA,"BD MNY.SUPL-M3(CONTRIB TO EUR BASIS FM.M0195),FM M06 2010 EXC",BD DISCOUNT RATE / SHORT TERM EURO REPO RATE NADJ,BD FIBOR - 3 MONTH (MTH.AVG.) NADJ,BD BANK PRIME LENDING RATE / ECB MARGINAL LENDING FACILITY NADJ,BD LONG TERM GOVERNMENT BOND YIELD - 9-10 YEARS NADJ,"BD DAX SHARE PRICE INDEX, EP NADJ",BD LENDING TO ENTERPRISES & INDIVIDUALS CURN,BD CPI (CAL ADJ) SADJ,BD CPI: TOTAL NADJ,BD INFLATION NADJ,BD HICP: TOTAL NADJ,BD EXPORT PRICE INDEX (CAL ADJ) SADJ,BD IMPORT PRICE INDEX (CAL ADJ) SADJ,BD TERMS OF TRADE (ON THE BASIS OF PRICE INDICES) (CAL ADJ) SADJ,BD EXPORT PRICE INDEX NADJ,BD IMPORT PRICE INDEX NADJ,"BD PPI: INDL. PRODUCTS, TOTAL, SOLD ON THE DOMESTIC MARKET NADJ",BD CPI (%YOY) NADJ,"BD EMPLOYED PERSONS (RESIDENCE CONCEPT, ILO) VOLA",BD UNEMPLOYMENT LEVEL (PAN BD FROM SEPT 1990) VOLN,BD UNEMPLOYMENT REGISTERED (PAN BD FROM JAN 1992) (CAL ADJ) VOLA,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,"EG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ","WG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ",BD UNEMPLOYMENT RATIO AS % OF DEPENDENT LABOUR FORCE(DISC.) SADJ,BD VACANCIES (DEC 1999 ONWARDS NEW DEFINITION) VOLA,BD VACANCIES (PAN BD FROM M0790) VOLN,"BD WAGE & SALARY,OVERALL ECONOMY-ON A MTHLY BASIS(PAN BD M0191)",BD WAGE & SALARY: ON HRLY. BASIS - PRDG. SECTOR (BDHRWAGEF) NADJ,BD EMPLOYED PERSONS (RESIDENCE CONCEPT) ((%YOY) VOLA,"BD WAGE & SALARY, OVERALL ECONOMY - ON A MTHLY BASIS (%YOY) NADJ","BD WAGE&SALARY, HRLY.BASIS - PRDG. SECTOR (BDHRWAGEF)(%YOY) NADJ",BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA SADJ,BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA VOLA,BD RETAIL SALES EXCLUDING CARS INDEX VOLN,BD NEW PASSENGER CAR REGISTRATIONS VOLN,"BD PRODUCTIVITY: OUTPUT PER MAN-HOUR WORKED,M&Q&MFG SCT(B+C)","BD WAGES & SALARIES: PER UNIT OF OUTPUT, M&Q&MFG SCT (B+C) VOLA",BD INDL PROD: INDUSTRY INCL CNSTR (CAL ADJ) VOLA,BD INDL PROD: MANUFACTURING (CAL ADJ) VOLA,BD NEW ORDERS RECD: CNSTR - RESL CNSTR VOLA,BD MANUFACTURING ORDERS SADJ,BD MANUFACTURING ORDERS (CAL ADJ). VOLA,BD INSOLVENCIES - BUSINESS ENTERPRISES VOLN,BD EUROPACE HEDONIC HOUSE PRICE COMPOSITE INDEX NADJ,BD BOP CAPITAL & FINANCIAL ACCOUNT BALANCE (PAN BD M0790) CURN,BD CURRENT ACCOUNT BALANCE CURN,BD BOP: EXPORTS FOB CURA,BD BOP: IMPORTS CIF CURA,BD BOP: VISIBLE TRADE BALANCE CURA,BD EXPORTS OF GOODS (FOB) CURA,BD IMPORTS OF GOODS (CIF) CURA,BD VISIBLE TRADE BALANCE CURA,BD INTERNATIONAL RESERVES CURN,BD TOTAL EXPORTS OF GOODS CURN,BD TOTAL IMPORTS OF GOODS CURN,BD TERMS OF TRADE (PAN BD FROM 1991) NADJ,BD EXPORTS FOB (PAN BD M0790) (%YOY) CURA,BD IMPORTS CIF (PAN BD M0790) (%YOY) CURA
12/15/71,#DIV/0!,0.005982779,#DIV/0!,#DIV/0!,#DIV/0!,-0.020053436,0.020454774,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.015690377,0.011111111,-0.111111111,-0.023564065,#DIV/0!,0,0.058100559,0.025241389,0.005747126,0,-0.055502473,#VALUE!,0,0,-0.000966184,0,0.004640371,0,-0.055502473,#DIV/0!,0.297225828,#VALUE!,0.25,0,#DIV/0!,0,#DIV/0!,-0.022968198,-0.110629001,0,0,#DIV/0!,-0.03021738,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.306090578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.028846154,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.054101222,-0.009881423,-0.378787879,#DIV/0!,#DIV/0!,#DIV/0!,-0.004618938,-1.963963927,0.010533154
1/15/72,#DIV/0!,0.007043077,#DIV/0!,#DIV/0!,#DIV/0!,-0.010415709,0.010534766,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014418126,0.014041514,0,-0.21719457,#DIV/0!,-0.038022814,0.063991552,-7.9509E-05,0.002857143,0.014367816,-0.014925351,#VALUE!,-0.002227171,-0.013824885,0.011605416,0.00896861,-0.002309469,0.007575758,-0.014925351,#DIV/0!,0.391957303,#VALUE!,0.4,0,#DIV/0!,0,#DIV/0!,-0.019891501,0.05167285,0.036709421,0.036082474,#DIV/0!,0.051453534,0.385929889,#DIV/0!,#DIV/0!,#DIV/0!,0.393748437,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.027227723,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.075645756,0.00998004,0.87804878,#DIV/0!,#DIV/0!,#DIV/0!,0.011304193,-2.018348508,-0.010423363
2/15/72,#DIV/0!,0.007576637,#DIV/0!,#DIV/0!,#DIV/0!,-0.014363991,0.014545701,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.010152284,0.009632751,-0.25,-0.05973025,#DIV/0!,-0.039525692,0.079793569,0.00916016,0.005698006,0.005665722,-0.005934711,#VALUE!,0,-0.002336449,0.001912046,0,0.002314815,0.005012531,-0.005934711,#DIV/0!,-0.017605521,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,-0.011070111,0.088931292,0.008959044,0.009950249,#DIV/0!,0.018899348,0.082992949,#DIV/0!,#DIV/0!,#DIV/0!,0.15106215,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009638554,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.042881647,0.009881423,0.25974026,#DIV/0!,#DIV/0!,#DIV/0!,-0.002309472,0.57117292,-1
3/15/72,#DIV/0!,0.007797142,#DIV/0!,#DIV/0!,#DIV/0!,-0.004428531,0.004478428,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014070352,0.008944544,0,-0.016393443,#DIV/0!,0.013717421,0.030147059,0.016231464,0.002832861,0,-0.058349681,#VALUE!,0.002232143,0.00234192,0,0.004444444,0.004618938,0,-0.058349681,#DIV/0!,-0.272368763,#VALUE!,-0.285714286,-0.111111111,#DIV/0!,-0.111111111,#DIV/0!,-0.003731343,0.069814962,0.002114165,0,#DIV/0!,-0.030316799,0,#DIV/0!,#DIV/0!,#DIV/0!,0.662676368,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014319809,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.008223684,0.04109589,-0.257731959,#DIV/0!,#DIV/0!,#DIV/0!,-0.000173691,-0.513160414,#DIV/0!
4/15/72,#DIV/0!,0.007709284,#DIV/0!,#DIV/0!,#DIV/0!,0.002523819,-0.002525003,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.003964321,0.007683215,0,-0.004166667,#DIV/0!,0.040595399,-0.021234832,0.012277668,0.002824859,0.005633803,-0.067103734,#VALUE!,0,0.004672897,-0.003816794,0,0.002298851,0.002493766,-0.067103734,#DIV/0!,-0.13872406,#VALUE!,-0.1,0.125,#DIV/0!,0.125,#DIV/0!,-0.005617978,0.034001867,0.008860759,0,#DIV/0!,0.047609872,-0.004987498,#DIV/0!,#DIV/0!,#DIV/0!,-0.246434799,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.018823529,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.018242123,0.009398496,0.069444444,#DIV/0!,#DIV/0!,#DIV/0!,-0.002293576,1.035724871,-0.215837057
5/15/72,#DIV/0!,0.007467455,#DIV/0!,#DIV/0!,#DIV/0!,0.000314683,-0.000329829,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.001974334,0.005278592,0,-0.014644351,#DIV/0!,0.013003901,0.025524157,0.012504069,0.005633803,0.00280112,0.062499973,#VALUE!,0.004454343,0.006976744,-0.002873563,0.002212389,-0.002293578,0.002487562,0.062499973,#DIV/0!,-0.099170051,#VALUE!,-0.111111111,0.111111111,#DIV/0!,0.111111111,#DIV/0!,-0.007532957,0.03910837,0.015474697,0.019704433,#DIV/0!,-0.043266967,-0.075681958,#DIV/0!,#DIV/0!,#DIV/0!,0.15912857,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.006928406,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.008143322,0.027932961,-0.142857143,#DIV/0!,#DIV/0!,#DIV/0!,0.004516323,0.4000007,1.863384256
6/15/72,#DIV/0!,0.00723061,#DIV/0!,#DIV/0!,#DIV/0!,-0.001572921,0.001578174,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.034482759,0.026254376,0,-0.012738854,#DIV/0!,0.01283697,-0.023466667,0.015897572,0.00280112,0.005586592,-0.0058309,#VALUE!,0.002217295,0.002309469,0.000960615,0,-0.004597701,0,-0.0058309,#DIV/0!,-0.086730456,#VALUE!,-0.125,0,#DIV/0!,0,#DIV/0!,0,0.041956659,0.002059308,0.004830918,#DIV/0!,-0.002333718,-0.062402102,#DIV/0!,#DIV/0!,#DIV/0!,-0.038143688,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.018604651,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,-0.027173913,0.242424242,#DIV/0!,#DIV/0!,#DIV/0!,0.004618941,-0.568967991,-0.740640958
7/15/72,#DIV/0!,0.006913593,#DIV/0!,#DIV/0!,#DIV/0!,-0.004600164,0.00463132,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.021904762,0.018192155,0,0,#DIV/0!,0.012674271,0.067722556,0.004270561,0.008379888,-0.005555556,0.068166209,#VALUE!,0.004424779,0.004608295,0,0.002207506,-0.002309469,0.004962779,0.068166209,#DIV/0!,0.034433089,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.0056926,8.48887E-05,0.004110152,0.004807692,#DIV/0!,-0.032425834,-0.004807648,#DIV/0!,#DIV/0!,#DIV/0!,-0.237027449,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.011415525,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0.009310987,-0.06097561,#DIV/0!,#DIV/0!,#DIV/0!,0.004527431,-0.610083915,-1
8/15/72,#DIV/0!,0.006553465,#DIV/0!,#DIV/0!,#DIV/0!,0.008451507,-0.008380001,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.006523765,0.008933557,0,0.032258065,#DIV/0!,-0.012515645,-0.020289855,0.006877248,0.005540166,0.008379888,-0.008746499,#VALUE!,0.004405286,0.016055046,-0.011516315,0.004405286,0.013888889,0,-0.008746499,#DIV/0!,0.007582303,#VALUE!,0.142857143,0,#DIV/0!,0,#DIV/0!,0.003773585,-0.007755834,0,0,#DIV/0!,0,0.02941482,#DIV/0!,#DIV/0!,#DIV/0!,-0.214105204,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.004618938,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.032310178,0.027675277,0.064935065,#DIV/0!,#DIV/0!,#DIV/0!,-0.009353694,3.616388017,#DIV/0!
9/15/72,#DIV/0!,0.006120476,#DIV/0!,#DIV/0!,#DIV/0!,0.002103016,-0.002096416,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.011111111,0.007747648,0,0.108333333,#DIV/0!,0,-0.034110686,0.017681389,0.011019284,0.008310249,0.166666762,#VALUE!,0.006578947,0.004514673,0.001941748,0.004385965,0.002283105,0.004938272,0.166666762,#DIV/0!,-0.018187687,#VALUE!,-0.125,0,#DIV/0!,0,#DIV/0!,0.05075188,-0.004305761,0.002455997,0,#DIV/0!,-0.002317418,-0.030901058,#DIV/0!,#DIV/0!,#DIV/0!,0.121099565,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.039443155,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0.008976661,-0.06097561,#DIV/0!,#DIV/0!,#DIV/0!,0.002098068,-0.118705784,0.11110842
10/15/72,#DIV/0!,0.005632332,#DIV/0!,#DIV/0!,#DIV/0!,0.004259851,-0.004240816,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.002747253,0.004393191,0.166666667,0.293233083,#DIV/0!,0.012674271,-0.017477477,0.008593024,0.002724796,0.008241758,-0.00867055,#VALUE!,0.008714597,0.017977528,-0.00872093,0.004366812,0.020501139,0,-0.00867055,#DIV/0!,0.10387342,#VALUE!,0.142857143,0,#DIV/0!,0,#DIV/0!,0.026833631,-0.059318308,0.004083299,0.004784689,#DIV/0!,0.023951156,0.024498125,#DIV/0!,#DIV/0!,#DIV/0!,0.2187195,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.037946429,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.07198748,0.019572954,0.454545455,#DIV/0!,#DIV/0!,#DIV/0!,-0.015810202,1.565784084,0.089110707
11/15/72,#DIV/0!,0.005085749,#DIV/0!,#DIV/0!,#DIV/0!,-0.000904498,0.000886856,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.011872146,0.012028431,0.142857143,0.172965116,#DIV/0!,0.050062578,0.007335412,0.017175942,0.005434783,0.008174387,0.041598263,#VALUE!,0.002159827,0,0.000977517,0,0.002232143,0.007371007,0.041598263,#DIV/0!,0.095397431,#VALUE!,0.125,0,#DIV/0!,0,#DIV/0!,0.050522648,-0.082852942,0,0,#DIV/0!,-0.027888883,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.159276511,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.019354839,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.00729927,0.017452007,-0.044642857,#DIV/0!,#DIV/0!,#DIV/0!,-0.002227164,0.170536417,0.391185036
12/15/72,#DIV/0!,0.004252181,#DIV/0!,#DIV/0!,#DIV/0!,-0.001404801,0.001403627,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02166065,0.009724473,0.125,0.065675341,#DIV/0!,0.023837902,-0.023484435,0.028400635,0.005405405,0,0,#VALUE!,0.004310345,0.011037528,-0.006835938,0.002173913,0.017817372,0.002439024,0,#DIV/0!,0.186329282,#VALUE!,0.222222222,-0.1,#DIV/0!,-0.1,#DIV/0!,0.019900498,-0.067400329,0.002033347,0,#DIV/0!,0.026313181,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.19101342,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.052742616,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014492754,0.025728988,-0.046728972,#DIV/0!,#DIV/0!,#DIV/0!,-0.015369612,0.424118658,0.279590697
1/15/73,#DIV/0!,0.002941512,#DIV/0!,#DIV/0!,#DIV/0!,-0.000500188,0.000502111,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.018551237,0.008560728,0.111111111,-0.08255814,#DIV/0!,0,0.040454884,0.000593272,0.005376344,0.013513514,-0.014164233,#VALUE!,0.006437768,0.026200873,-0.019665683,0.019522777,0.037199125,0.01216545,-0.014164233,#DIV/0!,0.276163259,#VALUE!,0.181818182,-0.111111111,#DIV/0!,-0.111111111,#DIV/0!,0.003252033,0.09303499,0.040178571,0.042857143,#DIV/0!,0.038637878,0.10590591,#DIV/0!,#DIV/0!,#DIV/0!,0.341047084,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.084168337,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.015714286,0.016722408,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.017042392,-0.250142057,0.041999813
2/15/73,#DIV/0!,0.001211062,#DIV/0!,#DIV/0!,#DIV/0!,-0.014168648,0.014396992,#DIV/0!,#DIV/0!,#DIV/0!,0.006116208,0.020815265,0.013262599,0,0.00887199,#DIV/0!,-0.011641444,-0.026697724,0.01505607,0.002673797,0.008,0.039564558,#VALUE!,0.004264392,-0.00212766,0.006018054,0.006382979,0.004219409,0.012019231,0.039564558,#DIV/0!,-0.026094985,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,-0.012965964,0.091766896,0.010144362,0.00913242,#DIV/0!,0.014786526,-0.033924768,#DIV/0!,#DIV/0!,#DIV/0!,0.150508604,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.066543438,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014064698,0.009868421,0.049019608,#DIV/0!,#DIV/0!,#DIV/0!,0.002154481,-0.156975237,-0.009999933
3/15/73,#DIV/0!,-0.000342752,#DIV/0!,#DIV/0!,#DIV/0!,-0.107300359,0.12018236,#DIV/0!,#DIV/0!,#DIV/0!,0.036474164,0.030586236,0.017801047,0,0.101758794,#DIV/0!,0,0.053939617,0.011918871,0.008,0.002645503,0.043478241,#VALUE!,0,-0.002132196,0.002991027,0.002114165,-0.00210084,0.004750594,0.043478241,#DIV/0!,-0.174258687,#VALUE!,-0.153846154,0.125,#DIV/0!,0.125,#DIV/0!,-0.018062397,0.057228778,0.006179992,0,#DIV/0!,0.044211767,0.02564102,#DIV/0!,#DIV/0!,#DIV/0!,0.316425861,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.021782178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.036061026,-0.034201954,-0.046728972,#DIV/0!,#DIV/0!,#DIV/0!,0.004223881,-0.174882892,-0.423076412
4/15/73,#DIV/0!,-0.001455204,#DIV/0!,#DIV/0!,#DIV/0!,0.007783346,-0.007713898,#DIV/0!,#DIV/0!,#DIV/0!,0.004398827,0.002473207,0.003600823,0,0.210946408,#DIV/0!,0.035335689,-0.052401747,0.007013704,0.005291005,0.01055409,0.077264275,#VALUE!,0.012738854,0.014957265,-0.001988072,0.012658228,0.012631579,0.004728132,0.077264275,#DIV/0!,-0.159964547,#VALUE!,-0.181818182,0,#DIV/0!,0,#DIV/0!,-0.011705686,0.03255191,0.011900192,0.009049774,#DIV/0!,0.035342356,0.04521648,#DIV/0!,#DIV/0!,#DIV/0!,-0.076768967,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.006072874,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.073381295,0.008431703,0.450980392,#DIV/0!,#DIV/0!,#DIV/0!,2.63154E-05,0.420368257,-0.009527164
5/15/73,#DIV/0!,-0.00230377,#DIV/0!,#DIV/0!,#DIV/0!,-0.016257582,0.016508952,#DIV/0!,#DIV/0!,#DIV/0!,-0.023357664,0.011513158,0.008200923,0.2,0.169491525,#DIV/0!,0.055745165,-0.104700461,0.007296198,0.007894737,0.005221932,0.035560771,#VALUE!,0.006289308,0.027368421,-0.020916335,0.004166667,0.020790021,0.002352941,0.035560771,#DIV/0!,-0.122367426,#VALUE!,-0.111111111,0.111111111,#DIV/0!,0.111111111,#DIV/0!,0,0.049486412,0.017830046,0.02690583,#DIV/0!,0.026890454,0.099019849,#DIV/0!,#DIV/0!,#DIV/0!,-0.079132849,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.101832994,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014745308,0.043478261,-0.101351351,#DIV/0!,#DIV/0!,#DIV/0!,-0.016284796,0.029879869,0.134260666
6/15/73,#DIV/0!,-0.002713281,#DIV/0!,#DIV/0!,#DIV/0!,-0.075891737,0.082126954,#DIV/0!,#DIV/0!,#DIV/0!,0.019431988,0.009756098,0.004575496,0.166666667,0.096618357,#DIV/0!,0.064655172,-0.022441837,0.014223544,0.005221932,0.005194805,-0.005555497,#VALUE!,0.004166667,0.008196721,-0.003051882,0.002074689,0,0.009389671,-0.005555497,#DIV/0!,-0.048874458,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,-0.008460237,0.031641043,0.001863586,0.004366812,#DIV/0!,-0.002139324,0.018999299,#DIV/0!,#DIV/0!,#DIV/0!,-0.078014612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.090573013,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.034346103,-0.016025641,-0.112781955,#DIV/0!,#DIV/0!,#DIV/0!,0.002074689,-0.185185232,0.10204053
7/15/73,#DIV/0!,-0.00247187,#DIV/0!,#DIV/0!,#DIV/0!,-0.093684537,0.103357515,#DIV/0!,#DIV/0!,#DIV/0!,-0.002932551,0.012882448,0.002530364,0,0.049926579,#DIV/0!,0.010121457,-0.054549284,0.00135246,0.005194805,-0.007751938,-0.031657333,#VALUE!,0.006224066,-0.006097561,0.012244898,0.004140787,-0.012219959,0.006976744,-0.031657333,#DIV/0!,0.077959691,#VALUE!,0,0.1,#DIV/0!,0.1,#DIV/0!,-0.003412969,-0.011584788,0.004092262,0.004347826,#DIV/0!,-0.004266472,-0.004446481,#DIV/0!,#DIV/0!,#DIV/0!,-0.163712473,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.004065041,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.020519836,-0.026058632,0.254237288,#DIV/0!,#DIV/0!,#DIV/0!,0.016563148,0.136363161,-0.273584067
8/15/73,#DIV/0!,-0.00167144,#DIV/0!,#DIV/0!,#DIV/0!,0.037323974,-0.035964331,#DIV/0!,#DIV/0!,#DIV/0!,-0.030882353,0.007949126,0.007067138,0,0.018881119,#DIV/0!,-0.01002004,0,0.007378281,0.005167959,0.010416667,0.029831589,#VALUE!,0.004123711,0.00408998,0.001008065,0.004123711,0.002061856,0.004618938,0.029831589,#DIV/0!,0.024416479,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,-0.018835616,-0.027388043,0.001852538,0,#DIV/0!,0.020410244,-0.002217561,#DIV/0!,#DIV/0!,#DIV/0!,-0.305484364,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.016194332,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.054959786,0,0.277027027,#DIV/0!,#DIV/0!,#DIV/0!,0.00205761,0.122880207,-0.292744795
9/15/73,#DIV/0!,-0.000672919,#DIV/0!,#DIV/0!,#DIV/0!,0.00061894,-0.000626992,#DIV/0!,#DIV/0!,#DIV/0!,0.001517451,0.010252366,0.00802005,0,-0.021962938,#DIV/0!,-0.030364372,-0.029850746,0.011925201,0,-0.005154639,-0.191900657,#VALUE!,0.006160164,0,0.006042296,0.004106776,-0.002057613,0,-0.191900657,#DIV/0!,-0.011869944,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.010471204,-0.053830902,0.001849112,0.004329004,#DIV/0!,-0.002127383,0.041666651,#DIV/0!,#DIV/0!,#DIV/0!,0.190261692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.010288066,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.039390089,0.035117057,0.052910053,#DIV/0!,#DIV/0!,#DIV/0!,0.0061771,0.206896534,0.362504162
10/15/73,#DIV/0!,0.000451603,#DIV/0!,#DIV/0!,#DIV/0!,-0.005154639,0.005176548,#DIV/0!,#DIV/0!,#DIV/0!,-0.006060606,0.005464481,0.00497265,0,0.016842105,#DIV/0!,0.010438413,0.081056257,0.001753879,0.010282776,0.012953368,0.081991662,#VALUE!,0.008163265,0.026476578,-0.018018018,0.00408998,0.028865979,0.009195402,0.081991662,#DIV/0!,0.217529906,#VALUE!,0.25,0.090909091,#DIV/0!,0.090909091,#DIV/0!,-0.089810017,-0.170610421,0.004060539,0.004310345,#DIV/0!,-0.004239491,-0.026477748,#DIV/0!,#DIV/0!,#DIV/0!,0.146159165,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.042769857,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.006112469,0.056542811,-0.150753769,#DIV/0!,#DIV/0!,#DIV/0!,-0.024080875,-0.280384587,0.428570614
